customer_id,customer_name,segment,region,province,signup_date,gender,age_group,loyalty_member
C01877,Priya N.,Consumer,Bangkok,Samut Prakan,2022-03-26,Prefer not to say,18-24,No
C01878,Wei M.,Consumer,North,Chiang Mai,2021-10-14,Female,45-54,No
C01879,Wichai B.,SMB,South,Phuket,2022-01-15,Male,45-54,No
C01880,Suda J.,Consumer,Northeast,Ubon Ratchathani,2021-10-03,Male,18-24,Yes
C01881,Tanawat S.,Consumer,South,Krabi,2023-10-23,Male,55+,No
C01882,Fah C.,Consumer,North,Chiang Mai,2023-01-29,Male,45-54,Yes
C01883,Aek P.,Consumer,South,Surat Thani,2021-10-30,Prefer not to say,18-24,No
C01884,Tanawat N.,Consumer,Central,Chonburi,2023-01-08,Female,55+,Yes
C01885,Krit A.,SMB,Central,Ayutthaya,2021-08-23,Prefer not to say,25-34,No
C01886,Wichai V.,Corporate,Bangkok,Nonthaburi,2023-05-07,Male,25-34,Yes
C01887,Ton M.,Consumer,Central,Chonburi,2021-09-08,Male,25-34,Yes
C01888,Yuki A.,Consumer,North,Lampang,2021-07-17,Female,25-34,Yes
C01889,Omar S.,Consumer,North,Chiang Mai,2023-12-24,Male,35-44,No
C01890,James T.,Consumer,South,Songkhla,2022-12-04,Prefer not to say,25-34,Yes
C01891,Ploy N.,Consumer,Central,Rayong,2021-10-14,Prefer not to say,55+,Yes
C01892,Noon K.,SMB,Central,Chonburi,2022-01-19,Male,45-54,No
C01893,Wei D.,SMB,Central,Chonburi,2023-04-26,Female,45-54,Yes
C01894,Bee L.,Consumer,Northeast,Udon Thani,2021-10-23,Female,55+,Yes
C01895,Pim J.,Consumer,Central,Chonburi,2023-07-06,Prefer not to say,35-44,No
C01896,Ploy N.,Consumer,Northeast,Nakhon Ratchasima,2021-12-10,Female,45-54,No
C01897,Mint G.,Consumer,Bangkok,Bangkok,2022-03-15,Male,35-44,No
C01898,Wei H.,Consumer,South,Phuket,2022-07-05,Male,45-54,No
C01899,Kanya P.,Consumer,Bangkok,Bangkok,2021-11-29,Female,55+,Yes
C01900,Bee J.,SMB,South,Krabi,2023-03-07,Prefer not to say,18-24,No
C01901,Yuki B.,Consumer,Central,Rayong,2023-12-22,Male,35-44,No
C01902,Wichai M.,Consumer,South,Songkhla,2023-02-01,Male,25-34,No
C01903,Ahmed E.,Corporate,South,Phuket,2022-12-07,Female,35-44,Yes
C01904,Anan A.,Consumer,North,Chiang Rai,2021-10-17,Prefer not to say,18-24,Yes
C01905,Prasert A.,SMB,Northeast,Khon Kaen,2023-08-15,Male,18-24,Yes
C01906,Lucas T.,Consumer,Central,Chonburi,2023-09-06,Prefer not to say,45-54,No
C01907,Priya P.,Consumer,Northeast,Udon Thani,2023-05-05,Prefer not to say,25-34,Yes
C01908,Malee H.,Consumer,Northeast,Udon Thani,2022-02-13,Male,18-24,Yes
C01909,Somchai D.,Consumer,Northeast,Khon Kaen,2022-08-12,Male,35-44,No
C01910,Lucas A.,Corporate,Central,Ayutthaya,2021-09-07,Prefer not to say,25-34,Yes
C01911,Suda L.,Consumer,Northeast,Udon Thani,2023-05-16,Male,25-34,Yes
C01912,Priya P.,Consumer,Northeast,Udon Thani,2022-05-16,Female,55+,No
C01913,Noon T.,SMB,Bangkok,Bangkok,2022-03-28,Female,18-24,No
C01914,Fah H.,SMB,Bangkok,Pathum Thani,2022-08-07,Prefer not to say,55+,Yes
C01915,Wichai B.,Consumer,Northeast,Ubon Ratchathani,2023-05-14,Female,35-44,Yes
C01916,Emily P.,Consumer,Central,Nakhon Pathom,2022-06-12,Male,45-54,No
C01917,Yuki V.,Consumer,Bangkok,Pathum Thani,2023-01-06,Prefer not to say,35-44,No
C01918,Chai C.,Consumer,South,Phuket,2022-09-10,Prefer not to say,25-34,No
C01919,Pim N.,Consumer,Central,Ayutthaya,2022-07-27,Female,45-54,Yes
C01920,Ahmed K.,Corporate,South,Surat Thani,2022-10-02,Female,35-44,Yes
C01921,Anan W.,SMB,North,Phitsanulok,2021-11-08,Female,45-54,No
C01922,Nok D.,SMB,North,Chiang Rai,2023-03-30,Male,45-54,No
C01923,Ploy J.,Corporate,South,Phuket,2021-09-06,Prefer not to say,25-34,No
C01924,Emily W.,SMB,Northeast,Ubon Ratchathani,2022-02-19,Prefer not to say,18-24,Yes
C01925,Wichai J.,Corporate,Central,Chonburi,2021-10-14,Prefer not to say,55+,Yes
C01926,Boon D.,Consumer,Northeast,Udon Thani,2023-03-15,Female,35-44,Yes
C01927,Ploy W.,Consumer,Bangkok,Nonthaburi,2022-06-01,Prefer not to say,18-24,Yes
C01928,Tanawat B.,SMB,Northeast,Ubon Ratchathani,2022-10-14,Female,35-44,No
C01929,Priya A.,Consumer,Central,Rayong,2022-01-07,Prefer not to say,45-54,No
C01930,Kanya H.,Corporate,Bangkok,Samut Prakan,2023-11-26,Male,25-34,Yes
C01931,Lucas K.,Consumer,Bangkok,Nonthaburi,2023-09-28,Prefer not to say,18-24,No
C01932,Omar G.,Consumer,Bangkok,Samut Prakan,2021-11-09,Male,35-44,No
C01933,Lucas F.,Consumer,Central,Chonburi,2021-08-24,Male,45-54,Yes
C01934,Priya J.,Consumer,Central,Rayong,2022-10-17,Female,25-34,No
C01935,Suda W.,SMB,Bangkok,Nonthaburi,2023-09-30,Prefer not to say,25-34,No
C01936,Wei J.,SMB,Northeast,Ubon Ratchathani,2021-12-02,Male,45-54,Yes
C01937,Wei P.,SMB,Central,Rayong,2022-06-07,Male,35-44,No
C01938,Ton D.,Consumer,Bangkok,Samut Prakan,2022-02-22,Male,25-34,Yes
C01939,Ploy K.,Corporate,South,Songkhla,2022-08-08,Male,55+,No
C01940,Omar S.,Corporate,Central,Nakhon Pathom,2023-11-02,Female,25-34,No
C01941,Sofia D.,Consumer,Central,Chonburi,2023-11-01,Prefer not to say,45-54,No
C01942,Ahmed H.,Consumer,North,Chiang Mai,2023-09-28,Male,18-24,Yes
C01943,Mint T.,SMB,Bangkok,Nonthaburi,2022-08-02,Prefer not to say,18-24,Yes
C01944,Malee A.,Corporate,South,Phuket,2022-08-31,Female,18-24,Yes
C01945,Prasert H.,Consumer,North,Chiang Mai,2021-08-11,Male,45-54,Yes
C01946,Lucas W.,Consumer,Northeast,Udon Thani,2023-03-12,Male,55+,No
C01947,Ahmed F.,Consumer,Northeast,Khon Kaen,2023-04-09,Male,18-24,Yes
C01948,Malee A.,Consumer,Central,Rayong,2023-06-28,Prefer not to say,45-54,No
C01949,Krit W.,Consumer,Bangkok,Pathum Thani,2021-10-19,Female,45-54,Yes
C01950,Pim A.,Consumer,Bangkok,Samut Prakan,2023-01-09,Female,25-34,Yes
C01951,Krit S.,Consumer,Northeast,Udon Thani,2021-07-21,Prefer not to say,35-44,No
C01952,Mint R.,Consumer,Central,Ayutthaya,2023-11-09,Prefer not to say,18-24,Yes
C01953,Fah R.,SMB,North,Lampang,2021-10-29,Prefer not to say,25-34,No
C01954,Suda A.,Consumer,North,Lampang,2023-04-21,Male,45-54,Yes
C01955,Bee A.,Consumer,North,Phitsanulok,2021-08-03,Prefer not to say,45-54,No
C01956,Ploy J.,SMB,Northeast,Ubon Ratchathani,2022-08-10,Female,45-54,No
C01957,Priya C.,SMB,Bangkok,Pathum Thani,2023-02-12,Male,55+,No
C01958,Anan V.,SMB,Northeast,Ubon Ratchathani,2023-05-01,Female,55+,Yes
C01959,Yuki F.,SMB,Bangkok,Bangkok,2023-07-01,Female,55+,Yes
C01960,Anan R.,Consumer,South,Surat Thani,2023-05-28,Prefer not to say,25-34,Yes
C01961,James R.,Corporate,Central,Rayong,2022-01-30,Male,55+,No
C01962,Ploy W.,Corporate,North,Phitsanulok,2023-02-16,Male,25-34,No
C01963,Ahmed H.,Consumer,Central,Nakhon Pathom,2021-11-16,Male,18-24,Yes
C01964,Prasert T.,Corporate,South,Krabi,2021-08-22,Prefer not to say,35-44,Yes
C01965,Noon M.,Consumer,North,Phitsanulok,2022-08-05,Male,45-54,No
C01966,Malee L.,Consumer,South,Krabi,2023-10-26,Male,25-34,Yes
C01967,Pim V.,Consumer,North,Chiang Mai,2023-01-17,Prefer not to say,18-24,Yes
C01968,Nok E.,Consumer,Northeast,Ubon Ratchathani,2023-04-15,Prefer not to say,45-54,No
C01969,James M.,SMB,North,Chiang Rai,2023-01-10,Prefer not to say,45-54,No
C01970,Yuki H.,Consumer,Northeast,Khon Kaen,2023-11-01,Prefer not to say,35-44,No
C01971,Somchai J.,SMB,Northeast,Khon Kaen,2023-09-04,Female,35-44,No
C01972,Prasert T.,Consumer,Northeast,Khon Kaen,2023-08-10,Prefer not to say,35-44,No
C01973,Omar R.,Consumer,South,Songkhla,2021-09-12,Prefer not to say,45-54,No
C01974,Somchai D.,Consumer,South,Phuket,2021-07-15,Female,35-44,Yes
C01975,Noon E.,Consumer,North,Chiang Rai,2023-01-11,Prefer not to say,45-54,Yes
C01976,Malee P.,Corporate,Bangkok,Pathum Thani,2022-02-15,Female,45-54,Yes
C01977,Kanya A.,SMB,Northeast,Ubon Ratchathani,2021-10-29,Prefer not to say,55+,No
C01978,Priya D.,Consumer,South,Phuket,2023-07-10,Prefer not to say,18-24,Yes
C01979,Bee R.,Consumer,Northeast,Nakhon Ratchasima,2023-02-08,Female,45-54,No
C01980,Anan K.,Consumer,Central,Rayong,2022-01-09,Female,25-34,No
C01981,Ahmed V.,Consumer,South,Krabi,2021-07-29,Male,35-44,Yes
C01982,Mint T.,Consumer,South,Surat Thani,2023-12-16,Prefer not to say,45-54,Yes
C01983,Aek C.,SMB,Northeast,Udon Thani,2022-08-09,Female,45-54,Yes
C01984,Emily M.,Consumer,North,Chiang Mai,2022-08-30,Prefer not to say,25-34,No
C01985,Ton M.,Corporate,Central,Nakhon Pathom,2022-04-28,Male,45-54,Yes
C01986,Noon S.,Consumer,Bangkok,Nonthaburi,2022-07-02,Female,45-54,Yes
C01987,Ton F.,Consumer,South,Surat Thani,2022-10-11,Prefer not to say,18-24,Yes
C01988,Bee A.,Corporate,Central,Nakhon Pathom,2022-12-20,Female,35-44,No
C01989,Boon P.,Corporate,Northeast,Nakhon Ratchasima,2022-08-06,Prefer not to say,25-34,No
C01990,Mei L.,Consumer,Northeast,Nakhon Ratchasima,2021-10-23,Male,55+,No
C01991,Sofia B.,SMB,Central,Ayutthaya,2021-07-28,Male,18-24,Yes
C01992,Ploy C.,SMB,Central,Nakhon Pathom,2022-12-01,Prefer not to say,35-44,No
C01993,Somchai N.,Consumer,Northeast,Khon Kaen,2023-10-01,Prefer not to say,25-34,Yes
C01994,Ploy J.,Consumer,North,Lampang,2023-09-13,Prefer not to say,35-44,Yes
C01995,Suda L.,Consumer,South,Krabi,2022-10-22,Female,45-54,No
C01996,Somchai G.,Corporate,North,Chiang Rai,2023-05-12,Female,25-34,No
C01997,Somchai J.,Corporate,South,Phuket,2022-10-06,Female,35-44,No
C01998,Bee T.,Consumer,Central,Chonburi,2022-01-11,Male,18-24,No
C01999,Suda T.,Consumer,North,Phitsanulok,2023-08-02,Male,45-54,No
C02000,Somchai L.,Consumer,Central,Ayutthaya,2021-10-14,Female,55+,Yes
